SERIES,NMFS_POPID,Region,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2009,688.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2008,548.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2007,448.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2006,458.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2019,322.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2018,538.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2017,746.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2016,984.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2015,678.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2005,246.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2004,1298.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2003,532.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2002,292.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,2001,377.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1999,442.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1998,376.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1994,78.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1993,90.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1992,88.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1991,72.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1989,140.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1988,258.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1987,192.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1986,282.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,229,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,East Fork Lewis Winter Steelhead,EF Lewis R.,1.2.3.1,STEELHEAD,WINTER,East Fork Lewis River,1990,102.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2011,664.0,0.408,-99.0,0.0,0.0,0.64,0.331,0.029,0.0,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2012,1506.0,0.434,-99.0,0.006,0.042,0.436,0.5,0.016,0.0,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2013,675.0,0.441,-99.0,0.015,0.012,0.493,0.342,0.13,0.009,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2014,974.0,0.182,-99.0,0.0,0.011,0.642,0.337,0.011,0.0,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2016,1293.0,0.478,-99.0,0.0,0.034,0.517,0.379,0.07,0.0,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2017,1047.0,0.49,-99.0,0.0,0.036,0.643,0.321,0.0,0.0,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2018,846.0,0.539,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,231,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Gorge winter,Hood River,Hood R.,1.4.3,STEELHEAD,WINTER,Hood River and tributaries,2015,1316.0,0.937,-99.0,0.0,0.035,0.604,0.298,0.059,0.004,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1982,1385.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2019,377.0,-99.0,-99.0,0.001,0.008,0.173,0.661,0.148,0.009,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2002,454.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2012,646.0,-99.0,-99.0,0.001,0.011,0.073,0.881,0.032,0.001,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1984,247.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1985,461.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1986,473.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1987,748.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1988,950.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1989,684.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1990,745.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1991,704.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1993,2283.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1994,1041.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1995,1302.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1996,614.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1997,602.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1998,182.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1999,220.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2000,140.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2001,286.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2003,817.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2004,549.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2005,435.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2006,387.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2007,361.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1977,400.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1978,1015.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1979,484.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1980,718.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1981,2926.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1983,869.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2008,237.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2009,308.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2010,370.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2011,534.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2013,738.0,-99.0,-99.0,0.0,0.0,0.193,0.586,0.197,0.023,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2014,400.0,-99.0,-99.0,0.001,0.001,0.206,0.624,0.135,0.032,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2015,814.0,-99.0,-99.0,0.0,0.015,0.223,0.672,0.078,0.012,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2016,868.0,-99.0,-99.0,0.0,0.004,0.157,0.719,0.11,0.008,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2017,647.0,-99.0,-99.0,0.0,0.005,0.072,0.741,0.181,0.0,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,2018,321.0,-99.0,-99.0,0.001,0.015,0.249,0.553,0.152,0.015,Survey
LCsthd2020,232,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade summer,Kalama Summer Steelhead,Kalama R.,2.1.1,STEELHEAD,SUMMER,Kalama River,1992,1075.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2005,1982.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2006,1733.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2007,1011.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2009,1044.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,1978,771.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,1988,1199.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,1998,472.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2008,742.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2018,594.0,-99.0,-99.0,0.0,0.02,0.649,0.277,0.053,0.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2010,961.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2011,622.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2012,1061.0,-99.0,-99.0,0.0,0.022,0.556,0.392,0.028,0.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2013,811.0,-99.0,-99.0,0.0,0.006,0.542,0.402,0.049,0.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2014,948.0,-99.0,-99.0,0.0,0.009,0.583,0.37,0.036,0.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2015,1206.0,-99.0,-99.0,0.0,0.019,0.533,0.406,0.04,0.0,Survey
LCsthd2020,233,Willamette/Lower Columbia,Steelhead (Lower Columbia River DPS),Cascade winter,Kalama Winter Steelhead,Kalama R.,1.2.2,STEELHEAD,WINTER,Kalama River,2016,1203.0,-99.0,-99.0,0.0,0.007,0.56,0.37,0.061,0.005,Survey
