REGION,SITE NAME,SITE_NUMBER,DAILY_MEAN_WATER_TEMP,DATE,YEAR,RUN_TIMING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.5,2021-11-23,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.1,2021-11-24,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.2,2021-11-25,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.7,2021-11-26,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.1,2021-11-27,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.3,2021-11-28,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.2,2021-11-29,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.9,2021-11-30,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.0,2021-12-01,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.1,2021-12-02,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.8,2021-12-03,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.6,2021-12-04,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.5,2021-12-05,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.1,2021-12-06,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.6,2021-12-07,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.6,2021-12-08,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.6,2021-12-09,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.2,2021-12-10,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.1,2021-12-11,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.1,2021-12-12,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.6,2021-12-13,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.3,2021-12-14,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.4,2021-12-15,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2021-12-16,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2021-12-17,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2021-12-18,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2021-12-19,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.9,2021-12-20,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.3,2021-12-21,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.3,2021-12-22,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.2,2021-12-23,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.6,2021-12-24,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.0,2021-12-25,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.3,2021-12-26,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.8,2021-12-27,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.9,2021-12-28,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.0,2021-12-29,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.0,2021-12-30,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.0,2021-12-31,2021,FALL
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.7,2022-01-01,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.4,2022-01-02,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.1,2022-01-03,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.2,2022-01-04,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.1,2022-01-05,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.1,2022-01-06,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.1,2022-01-07,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.5,2022-01-08,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.9,2022-01-09,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.9,2022-01-10,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.1,2022-01-11,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.0,2022-01-12,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.9,2022-01-13,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.9,2022-01-14,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.8,2022-01-15,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.6,2022-01-16,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.4,2022-01-17,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.4,2022-01-18,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.8,2022-01-19,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.1,2022-01-20,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.8,2022-01-21,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.7,2022-01-22,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.5,2022-01-23,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.1,2022-01-24,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.9,2022-01-25,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.7,2022-01-26,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.4,2022-01-27,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.3,2022-01-28,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.3,2022-01-29,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.5,2022-01-30,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.0,2022-01-31,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.0,2022-02-01,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.3,2022-02-02,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.7,2022-02-03,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.2,2022-02-04,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.9,2022-02-05,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.0,2022-02-06,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.7,2022-02-07,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.0,2022-02-08,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.2,2022-02-09,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.9,2022-02-10,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.4,2022-02-11,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.1,2022-02-12,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.0,2022-02-13,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.5,2022-02-14,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.2,2022-02-15,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.5,2022-02-16,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.1,2022-02-17,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.1,2022-02-18,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.1,2022-02-19,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.8,2022-02-20,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.2,2022-02-21,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.6,2022-02-22,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.4,2022-02-23,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.1,2022-02-24,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.2,2022-02-25,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,5.7,2022-02-26,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,6.8,2022-02-27,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2022-02-28,2022,WINTER
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.3,2022-03-01,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.5,2022-03-02,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.4,2022-03-03,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2022-03-04,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.6,2022-03-05,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.9,2022-03-06,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.8,2022-03-07,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.6,2022-03-08,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2022-03-09,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.3,2022-03-10,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,7.7,2022-03-11,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.0,2022-03-12,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.0,2022-03-13,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.3,2022-03-14,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.1,2022-03-15,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.3,2022-03-16,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.9,2022-03-17,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.4,2022-03-18,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.8,2022-03-19,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.4,2022-03-20,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.3,2022-03-21,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.0,2022-03-22,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.1,2022-03-23,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.2,2022-03-24,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.4,2022-03-25,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.9,2022-03-26,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.5,2022-03-27,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.3,2022-03-28,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.1,2022-03-29,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.9,2022-03-30,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.3,2022-03-31,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.3,2022-04-01,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.1,2022-04-02,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.1,2022-04-03,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.7,2022-04-04,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.1,2022-04-05,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.4,2022-04-06,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.4,2022-04-07,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,12.1,2022-04-08,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.3,2022-04-09,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.2,2022-04-10,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.2,2022-04-11,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.5,2022-04-12,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.7,2022-04-13,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.0,2022-04-14,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.1,2022-04-15,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.4,2022-04-16,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.8,2022-04-17,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.2,2022-04-18,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.9,2022-04-19,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,8.8,2022-04-20,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.5,2022-04-21,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.9,2022-04-22,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,-1.23456e+25,2022-04-23,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,-1.23456e+25,2022-04-24,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,-1.23456e+25,2022-04-25,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,-1.23456e+25,2022-04-26,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.3,2022-04-27,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.6,2022-04-28,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.0,2022-04-29,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.3,2022-04-30,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.5,2022-05-01,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.7,2022-05-02,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.5,2022-05-03,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.1,2022-05-04,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,11.0,2022-05-05,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.9,2022-05-06,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.4,2022-05-07,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.6,2022-05-08,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,9.6,2022-05-09,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.1,2022-05-10,2022,SPRING
Willamette/Lower Columbia,"Willamette River at Owosso Bridge at Eugene, OR",14158100,10.4,2022-05-11,2022,SPRING
